mean_ENMO,sd_ENMO,median_ENMO,mad_ENMO,min_ENMO,max_ENMO,range_ENMO,dom_freq,spectral_entropy,energy_band_1,energy_band_2,energy_band_3,zero_crossing_rate,window_id,start_time,end_time
-0.0175992702506255,0.0165304008543321,-0.0169972869252942,0.00286266917227099,-0.19836247476694,0.0613364442806217,0.259698919047562,10.1351351351351,4.12929375078377,0.00943850430806178,0.068368364850213,0.358778594548862,0.406666666666667,1,2024-09-19T13:39:00Z,2024-09-19T13:39:04.966667Z
-0.0165150148362275,0.00288733947347693,-0.0165372411947941,0.00291750112647672,-0.0242745348075222,-0.00870755294962522,0.015566981857897,3.24324324324324,3.60107060047989,0.0813422122142995,0.228589319450614,0.660046772755517,0.333333333333333,2,2024-09-19T13:39:05Z,2024-09-19T13:39:09.966667Z
-0.00881876249638579,0.119789310943287,-0.0138144846701957,0.0126863998783139,-0.324544806510959,0.468997483018738,0.793542289529697,1.01351351351351,3.27435216426038,0.0351513902742045,0.660451082441563,0.298826965529808,0.213333333333333,3,2024-09-19T13:39:28Z,2024-09-19T13:39:32.966667Z
-0.0130092485823654,0.00398532862377863,-0.0126130370684365,0.00460489730763854,-0.023244437759762,-0.00482306894492524,0.0184213688148368,6.08108108108108,3.28420822060225,0.049734847420518,0.23478841174061,0.697071561270579,0.333333333333333,4,2024-09-19T13:39:33Z,2024-09-19T13:39:37.966667Z
-0.00752437642925298,0.107393015771773,-0.0126583540736271,0.0060256616204495,-0.468170856771528,0.505294576507995,0.973465433279523,4.45945945945946,3.47902978446748,0.0355825541589021,0.331038900072815,0.627814668175478,0.153333333333333,5,2024-09-19T13:39:38Z,2024-09-19T13:40:11.966667Z
-0.0124726482705103,0.0077477105712643,-0.0120774186467551,0.00334199327449606,-0.0569200016231355,0.031332833248463,0.0882528348715985,2.22972972972973,3.7071007643728,0.00753000161521599,0.261049549556293,0.660166816123859,0.373333333333333,6,2024-09-19T13:40:12Z,2024-09-19T13:40:16.966667Z
-0.011845773851509,0.00264907245097441,-0.0117662012900063,0.00291015641697092,-0.0189773140414674,-0.0067847475169357,0.0121925665245317,2.02702702702703,3.4955674508103,0.116538580342191,0.282989558476475,0.57489773095213,0.326666666666667,7,2024-09-19T13:40:17Z,2024-09-19T13:40:21.966667Z
-0.0100177666087078,0.101851392720257,-0.0143198801452653,0.0100405507770127,-0.337096898449211,0.348382304017671,0.685479202466882,0.810810810810811,3.0894445382173,0.0615682801389192,0.672743422207384,0.26165808316938,0.106666666666667,8,2024-09-19T13:40:22Z,2024-09-19T13:40:44.966667Z
-0.0163554628699709,0.003380364981616,-0.0160229972798491,0.00363061323868956,-0.0245529319110692,-0.00791856747521502,0.0166343644358542,8.10810810810811,3.28592266720188,0.0302609116985761,0.186552091019899,0.774618693248482,0.34,9,2024-09-19T13:40:45Z,2024-09-19T13:40:49.966667Z
-0.00867685069827143,0.0898965908445273,-0.0152029164780934,0.00671798809972174,-0.34917688859735,0.437640375969368,0.786817264566718,0.810810810810811,3.3723854856342,0.0601140007540071,0.414284674678689,0.521763799486791,0.12,10,2024-09-19T13:40:50Z,2024-09-19T13:42:01.966667Z
-0.0108892675642711,0.0324918584238279,-0.013164354509709,0.00444609307483317,-0.22775907254,0.123033293088487,0.350792365628487,3.64864864864865,3.30474926712032,0.0172664675022504,0.187338500004387,0.789695002941369,0.206666666666667,11,2024-09-19T13:42:02Z,2024-09-19T13:42:06.966667Z
-0.0121651545021171,0.00275894986345405,-0.0124041788775931,0.00275301984756944,-0.0175911025567937,-0.00433089206370108,0.0132602104930926,0.405405405405405,3.47942973324971,0.192631275892076,0.20305348202059,0.529242588612074,0.28,12,2024-09-19T13:42:07Z,2024-09-19T13:42:11.966667Z
-0.0127870027353715,0.00212770998221906,-0.0126788608934102,0.00214851938798212,-0.0180074797686448,-0.00704682509653998,0.0109606546721048,4.05405405405405,3.46400264805135,0.0346471208237578,0.227750814745339,0.702885739726504,0.373333333333333,13,2024-09-19T13:42:12Z,2024-09-19T13:42:16.966667Z
-0.0132268346478973,0.0948751002097883,-0.0127500788313838,0.00380418101425167,-0.3678659844082,0.372832549612672,0.740698534020872,1.01351351351351,2.59110372452413,0.0932763135779212,0.803038519452148,0.102083607884775,0.326666666666667,14,2024-09-19T13:42:17Z,2024-09-19T13:45:00.966667Z
-0.00534251634767452,0.0852115888540206,-0.0147881501814084,0.0106591546001858,-0.246486262154727,0.646843813541027,0.893330075695754,3.04054054054054,3.59166779973985,0.0627298296678467,0.476288256997709,0.442000734763876,0.18,15,2024-09-19T13:45:01Z,2024-09-19T13:45:05.966667Z
-0.0133239906692964,0.00363191034477572,-0.012783174473641,0.00405724945105228,-0.0231135072463559,-0.00562440079602067,0.0174891064503352,6.08108108108108,3.30803219791377,0.0540994999855356,0.172505878742864,0.739526584674949,0.353333333333333,16,2024-09-19T13:45:06Z,2024-09-19T13:45:10.966667Z
-0.0132431750893084,0.00361485347882146,-0.0130897322594396,0.00371604228774423,-0.0259413495192549,-0.00359800675069977,0.0223433427685551,4.05405405405405,3.3286445600751,0.0311266916156731,0.165786012233958,0.755906583078995,0.313333333333333,17,2024-09-19T13:45:11Z,2024-09-19T13:45:15.966667Z
-0.013052039683126,0.00316062575311198,-0.0131641445573876,0.00288800563442596,-0.0226426301956916,-0.00488959743898265,0.017753032756709,4.05405405405405,3.49844584126427,0.0461776859863615,0.148052850017853,0.763030226346313,0.373333333333333,18,2024-09-19T13:45:16Z,2024-09-19T13:45:20.966667Z
