mean_ENMO,sd_ENMO,median_ENMO,mad_ENMO,min_ENMO,max_ENMO,range_ENMO,dom_freq,spectral_entropy,energy_band_1,energy_band_2,energy_band_3,zero_crossing_rate,window_id,start_time,end_time
0.0112774188369096,0.0179250982130502,0.0129346804722919,0.00481939597114659,-0.157129153749778,0.109992769584719,0.267121923334497,10.1351351351351,4.08691514801949,0.0277245372955334,0.066716477579022,0.3874816872409,0.26,1,2024-09-19T13:27:00Z,2024-09-19T13:27:04.966667Z
0.0134237602219611,0.00234881579592739,0.0136530443800774,0.00272049457516515,0.00781899239516816,0.0184118345882049,0.0105928421930367,0.202702702702703,3.37339176231931,0.227307383874464,0.146830310407151,0.597121358821373,0.253333333333333,2,2024-09-19T13:27:05Z,2024-09-19T13:27:09.966667Z
0.0147489717715549,0.00209529088931522,0.0150146263764381,0.00173957805307096,0.00826298798590308,0.019040593949929,0.0107776059640259,7.90540540540541,3.62461902478137,0.0711927714264994,0.248360443200638,0.646469944850493,0.346666666666667,3,2024-09-19T13:27:10Z,2024-09-19T13:27:14.966667Z
0.0165440831390221,0.00863629456574137,0.0166730898404652,0.00372129094724833,-0.0329235358582592,0.0734123228757482,0.106335858734007,5.67567567567568,3.63495146503943,0.011292314151822,0.077911540689513,0.884799997889147,0.34,4,2024-09-19T13:29:34Z,2024-09-19T13:29:38.966667Z
0.0154112769768907,0.00368974685898761,0.0152867503807062,0.00300606645170134,-0.00150421379536903,0.0323474831170245,0.0338516969123935,5.27027027027027,3.51648921388035,0.0947736938608616,0.1683991025489,0.717730289328801,0.32,5,2024-09-19T13:29:39Z,2024-09-19T13:29:43.966667Z
0.0146639856151501,0.00229760377246092,0.014568253397428,0.00166463798931349,0.00622258372501006,0.0271349138753167,0.0209123301503066,7.2972972972973,3.45483862427513,0.0379270906999803,0.216393077457614,0.722983818097489,0.313333333333333,6,2024-09-19T13:29:44Z,2024-09-19T13:29:48.966667Z
0.0171131919771243,0.00517618355077428,0.0160995777430063,0.00310791001086937,-2.64427750829022e-05,0.0495521326812922,0.0495785754563751,0.405405405405405,3.4414217708036,0.271863796359837,0.135610297267244,0.572186082409749,0.246666666666667,7,2024-09-19T13:29:49Z,2024-09-19T13:30:06.966667Z
0.0232346461022097,0.00213791736022119,0.0232688918249552,0.0015212926765979,0.0136888913311541,0.0310669000026602,0.0173780086715061,5.67567567567568,3.48892995849005,0.0405435510175847,0.183576223539214,0.764529621737374,0.333333333333333,8,2024-09-19T13:30:07Z,2024-09-19T13:30:11.966667Z
0.0289801432211757,0.0556612664713851,0.0252265794997185,0.0111147091895725,-0.106339854862963,0.221724850238514,0.328064705101477,0.608108108108108,2.34753257237012,0.182896516086824,0.743245475047438,0.0731587550492692,0.186666666666667,9,2024-09-19T13:30:12Z,2024-09-19T13:30:16.966667Z
0.0293092529906548,0.039862272038796,0.0266477104491772,0.00719157233623534,-0.0981755340626985,0.292236692750034,0.390412226812733,3.04054054054054,3.32716363202125,0.0153496384330863,0.585655106999156,0.395109464056821,0.24,10,2024-09-19T13:30:17Z,2024-09-19T13:30:21.966667Z
0.02765317481875,0.00450072395163259,0.02778204395895,0.00298465293322118,0.0117296678099577,0.0413561177030815,0.0296264498931238,3.04054054054054,3.53988394870392,0.0805585881276134,0.253276037102353,0.645874504579822,0.333333333333333,11,2024-09-19T13:30:22Z,2024-09-19T13:30:26.966667Z
0.0247999341034275,0.0136986212296899,0.0246589164964231,0.00871149121745625,-0.0158632041030919,0.0942757476914311,0.110138951794523,3.44594594594595,3.43445752247106,0.0113792252804385,0.290555624377732,0.67999755737154,0.366666666666667,12,2024-09-19T13:30:27Z,2024-09-19T13:30:31.966667Z
0.0238021158756543,0.00219473096110373,0.0239197717125509,0.00211621719814974,0.0177849504535081,0.028744072371397,0.0109591219178889,3.64864864864865,3.60005016198638,0.0811866612655403,0.229441140673837,0.672919603779609,0.353333333333333,13,2024-09-19T13:30:32Z,2024-09-19T13:30:36.966667Z
0.0236726606257896,0.00256553205060743,0.0238968880326467,0.00269254134811044,0.0170497380564212,0.0290411134139386,0.0119913753575174,2.22972972972973,3.51847633516348,0.0268865974168341,0.336917659512536,0.61954628844901,0.28,14,2024-09-19T13:30:37Z,2024-09-19T13:30:41.966667Z
0.02320912939756,0.00283535936712278,0.0239588415792803,0.00276784569661393,0.0157518690329337,0.0318946636551154,0.0161427946221817,2.22972972972973,3.39902798444062,0.0133754749213823,0.258962539317855,0.708357191309499,0.333333333333333,15,2024-09-19T13:30:42Z,2024-09-19T13:30:46.966667Z
0.0242659942116234,0.00249580250555067,0.0243463394946574,0.00213554077668018,0.01646296553211,0.0303295508517223,0.0138665853196123,0.202702702702703,3.46244156128328,0.129700642373273,0.14546801696991,0.711197538418228,0.313333333333333,16,2024-09-19T13:30:47Z,2024-09-19T13:31:40.966667Z
0.0234581462743621,0.00275197202453275,0.0235913212474027,0.0032493128971116,0.0179108607493126,0.0292761700421269,0.0113653092928143,2.83783783783784,3.44955887650201,0.0564294213545857,0.323602600886636,0.595213554710871,0.32,17,2024-09-19T13:31:41Z,2024-09-19T13:31:45.966667Z
0.0426297304785699,0.190954026416412,0.0228485975301205,0.00630180238921819,-0.404084429863543,0.774561164915594,1.17864559477914,2.02702702702703,2.68068787508056,0.0235418288292877,0.698022689765406,0.268641926300651,0.106666666666667,18,2024-09-19T13:31:46Z,2024-09-19T13:34:03.966667Z
