mean_ENMO,sd_ENMO,median_ENMO,mad_ENMO,min_ENMO,max_ENMO,range_ENMO,dom_freq,spectral_entropy,energy_band_1,energy_band_2,energy_band_3,zero_crossing_rate,window_id,start_time,end_time
-0.0015085445047072,0.015167510704586,-0.00131462732359172,0.00440262246441718,-0.146725106233638,0.0991579240695759,0.245883030303214,11.1486486486486,4.02687759249222,0.0120992728857697,0.032825042871598,0.336369467358907,0.326666666666667,1,2024-09-19T15:05:00Z,2024-09-19T15:05:04.966667Z
-0.00145007934344507,0.00347866129189695,-0.00142752760387627,0.00342861135202624,-0.00960665231967807,0.011395464087014,0.0210021164066921,4.05405405405405,3.66115157174777,0.0328682684483142,0.248040130865901,0.705867344997398,0.306666666666667,2,2024-09-19T15:05:05Z,2024-09-19T15:05:09.966667Z
0.000451359248557286,0.00330828845497971,0.000546952690985259,0.00307139593859094,-0.0081082776350252,0.0109559002620157,0.0190641778970409,4.05405405405405,3.36094643234188,0.0287296288268576,0.366988070167773,0.568583162237714,0.293333333333333,3,2024-09-19T15:05:10Z,2024-09-19T15:05:14.966667Z
2.3606112828916e-05,0.00340637648816851,-0.000203276189438551,0.00306149307326946,-0.00892554371828036,0.014390640105167,0.0233161838234474,6.08108108108108,3.11994209249269,0.00620342637642566,0.2304386454819,0.74324695714897,0.386666666666667,4,2024-09-19T15:05:15Z,2024-09-19T15:05:19.966667Z
-0.000590740070489617,0.00334922462574437,-0.00103053704452794,0.00285726714117421,-0.00956808132594267,0.0103364882400308,0.0199045695659735,6.08108108108108,3.28323624094473,0.0343624307292122,0.18332548029879,0.755892414762101,0.36,5,2024-09-19T15:05:20Z,2024-09-19T15:05:24.966667Z
0.000188946458288747,0.0150727530348671,0.000441927219303806,0.00394761294680259,-0.0735121981375829,0.0838286910403669,0.15734088917795,4.45945945945946,3.53578370719303,0.00854406648453262,0.28997655240212,0.676130421521484,0.346666666666667,6,2024-09-19T15:05:25Z,2024-09-19T15:05:29.966667Z
0.000238693852139635,0.0540572561551521,-0.00575100511153548,0.0096526573396753,-0.204651961265337,0.264801921584355,0.469453882849692,2.43243243243243,3.34090041754892,0.0798896577520519,0.446342540011908,0.468142058391012,0.246666666666667,7,2024-09-19T15:05:30Z,2024-09-19T15:05:34.966667Z
-0.00584332861511172,0.00335982797096051,-0.0064138730805462,0.00323473974582958,-0.0138835860237038,0.00309015248767586,0.0169737385113797,6.08108108108108,3.15896103401242,0.027439566223512,0.28605719759096,0.671386115206087,0.34,8,2024-09-19T15:05:35Z,2024-09-19T15:05:39.966667Z
-0.00591119176291147,0.00310824447851695,-0.00625334713188958,0.00267342438265802,-0.0126120478415679,0.00393445290458461,0.0165465007461525,2.02702702702703,3.13586439534635,0.0616164230597642,0.371803964967917,0.551106566600275,0.26,9,2024-09-19T15:05:40Z,2024-09-19T15:05:44.966667Z
-0.00619526635276456,0.00341405862892555,-0.00663603467704327,0.00309186147679205,-0.014015583649778,0.00505141893158068,0.0190670025813587,6.08108108108108,3.36361093867687,0.0888203129271822,0.215824315166698,0.676927121108617,0.333333333333333,10,2024-09-19T15:05:45Z,2024-09-19T15:05:49.966667Z
-0.0053642915522494,0.00314693668927392,-0.00573517756104397,0.00258104433863369,-0.0140690386194046,0.00852728719511875,0.0225963258145234,8.10810810810811,3.15373261690167,0.0154903710797153,0.255821793817254,0.693840235392872,0.313333333333333,11,2024-09-19T15:05:50Z,2024-09-19T15:05:54.966667Z
-0.00544610507698467,0.0032762383218423,-0.0056917367263944,0.00314204834887056,-0.0127521672542652,0.00361742202833781,0.016369589282603,6.08108108108108,3.36909235573823,0.00469675903808619,0.223871638077737,0.739121541150519,0.36,12,2024-09-19T15:05:55Z,2024-09-19T15:05:59.966667Z
-0.00543433907864959,0.00326121727501663,-0.00583089884025545,0.00281788334949814,-0.0139941157824306,0.00392057061725781,0.0179146863996884,4.05405405405405,3.21425764919924,0.0543671234111994,0.205082951800502,0.718406223446291,0.313333333333333,13,2024-09-19T15:06:00Z,2024-09-19T15:06:04.966667Z
-0.00511543562709476,0.00310706916777618,-0.00538757137234941,0.00272375987492242,-0.0129570905096859,0.00271929601005438,0.0156763865197403,0.202702702702703,3.21081812901042,0.190184774627279,0.216763863261361,0.565510722854525,0.333333333333333,14,2024-09-19T15:06:05Z,2024-09-19T15:06:09.966667Z
-0.00511838261188152,0.00311277829992762,-0.00538973688029599,0.00311750401689516,-0.0125153046087952,0.00383962958867201,0.0163549341974672,4.05405405405405,3.24485644752956,0.023138435300781,0.24401964822401,0.712582382369892,0.32,15,2024-09-19T15:06:10Z,2024-09-19T15:06:14.966667Z
-0.00451277189628916,0.00366730409026591,-0.0048386473385969,0.00350843546722645,-0.0146499685725271,0.00652981355077364,0.0211797821233007,6.08108108108108,3.40444159842543,0.066282909982995,0.277778509082892,0.644479448267524,0.306666666666667,16,2024-09-19T15:06:15Z,2024-09-19T15:06:19.966667Z
-0.0041797752457935,0.0034006899442267,-0.0039588530827499,0.00308402255568867,-0.0120940535878825,0.0051435567602911,0.0172376103481736,2.02702702702703,3.27542443192306,0.0561110397244485,0.360724435748091,0.559015418413011,0.333333333333333,17,2024-09-19T15:06:20Z,2024-09-19T15:06:24.966667Z
-0.00424283240318931,0.0034122203701162,-0.00443208045708843,0.00350494337026356,-0.0131949069620102,0.00598231225053048,0.0191772192125407,8.10810810810811,3.26124827863167,0.0837812450613618,0.280166367283569,0.60714457350712,0.346666666666667,18,2024-09-19T15:06:25Z,2024-09-19T15:06:29.966667Z
